id,voted
402fdb1ec51785e2a94430d19cb88648,Other
67f8e1c7ccc23fd23bbfd0fe73fd9842,Labour
b8dbd7e55598cdf6a92f3e754f711fa1,Labour
31e62087ebee4381272aaca7f503ba1c,Conservative
be1d561f67cd9b5ce676d2220d479e91,Conservative
bc4983571ea69da3e11880b58bc50994,Conservative
284ad8aa1e739c2fffc3942e6496e8e3,Conservative
e19a383b9f1fec4d73e223a64d9d9261,Labour
f3d834a3a299eb01418783d6777d65f0,Conservative
51ebe759b9d6aba3236cc451e607d933,Labour
db0ed091459943914cfff734b0b53df2,Labour
ba26cc3a474fb1f31e7a32599509af76,Labour
032c5f290fd8344ccd6278dbe2f31854,Labour
ec1f37b1be30b4bd314cfd9e4e3cb878,Other
5f9fc5227b22e62584444d689ad29ad9,Conservative
453df28db64603432a06f8af24cbd8b6,Other
7b5da261b43c9f9832c72f66a3a36d90,Conservative
7460698ffc6568c275b7bb629afd7aa9,Conservative
5b83d27711d71bb4c07019fb204101f4,Conservative
a74f5e1523b08a6df1511e4f01694e45,Conservative
afc45f6eb147ac43c72a205391bb00d3,Conservative
ff12b08dbcd163de643a3f597b14c6e4,Labour
f45018059726e5f81ada3800d1b72301,Labour
ce2f255c8f5d66c94d8dc93ef7b03c59,Labour
b9724a6c4ed45128bb54c93b37c36c91,Conservative
5d025ca183d0332dfc8e92f7a1306ff3,Other
da5ce581b1ebc6f9852a57f5733b2af0,Conservative
cd4ac089b29595d09fa29a0d319fef26,Conservative
36118607aa32f5df87e32a005e91cc07,Other
3149cfd3449309d3982042756d81a157,Conservative
19f0c756ac16b10723ca85cc7a2461d8,Labour
c988df1c9f484a28c9a98d22557293ba,Conservative
db6e520404076e032d2385b85e142dcc,Conservative
0f730bb24a98addc693fb4d0d268b879,Other
ebf12752eef3f985899fceefbb464f1f,Conservative
3655a9de3fd5473d6bb9f70b6d2293b5,Labour
f718d65d0d29551394103a5f7c3b96f7,Labour
fbf6a6699b1395df1f9c7b3d8e5b6beb,Labour
2d378579a61ff73f0e692c34056bc8fe,Conservative
e357263f133cb046928e8a12bd5fd686,Labour
10a16dfa11edfc7ac554101b12ffde9b,Labour
891c06bac81edb76870bd86843e6258c,Conservative
f3c1901b142fa8a47861fd76755a40cc,Labour
3b9fe4991be9070b90fc2730a498c2d5,Conservative
7101e4daaff4511510bbd4e6a0862fb7,Labour
47f390b53b1851ea7df6b0ecc3d02733,Conservative
9dad40c3163b72b483d87dc8b4562365,Conservative
9572e5241de3c021b0f8a5fd1e658430,Other
d03a6401490b6c847b295ebe6c2f3766,Conservative
41bb6321b4a85c4848d6194559502e0d,Labour
48a59b83990c6ba50ddcaf0ad6d2a8c6,Conservative
29a44cfa9707784f631dff94919b7f59,Labour
62df7e95805c3d791c34c9ff1b0dc2eb,Labour
b47f47a65ab37b66117c266a38ca1add,Conservative
ba416237097f9b689ffd9940a08024b9,Labour
114fb69460227a9f1ff2fbfc3e547329,Labour
6dfa5cda2df1124a42536037f049f4e5,Labour
8a222908a952786ef2033d52e63449af,Conservative
76b5d60acdb51057a55d30b82b3e353b,Conservative
7b7693b1d528c9f9501ffc0c7d5913df,Other
1db6b17c82edcf21af6738b6695dc316,Conservative
60c6106573c81e3ecbaf13c6db961384,Conservative
d8fa9636f91d2153e88fddfb343b8cbf,Conservative
7012fda2190dc3120e31b667cf9e2c06,Conservative
4322537be55b04d311c84188406e38b7,Conservative
e2e1cb46afc74959fe6c712157ec3ef9,Other
1e5962c70ddd69881ecde56d7fdff050,Labour
c0f4b14a4eeeee2f769579ec8018cfb9,Labour
8281d06fcfd2ef584bb63c238827ba4e,Labour
ccdb5dd22317491401db04b7141d9f48,Conservative
24195a84c3b2c0619fbb5da36702a57d,Labour
be2ed060362d21759618c4c55ceb3cec,Labour
a2b2c4dca851c4c95505d9010598a30a,Labour
7a5b53ed2549f607552f39a79c4a1764,Conservative
166f8cd6a7551b0060393dc172e35265,Conservative
8b220c7e26ff8f61660d081a41e871c7,Labour
972897a03d6a806b99129bdaef27cf98,Labour
a518863f9aa782f849145398abbf3d22,Conservative
4555f00f7ee92d7d0e8266874a18c2a0,Labour
09861ba0c82698740e0968c1a35b22ff,Conservative
74031546be2db65f0705bea4b1c0654b,Labour
b8a4a48f80220784240bb806090a3f31,Labour
6da2d3c379d5917a25d20d18d2f94457,Conservative
6a7cc27c45a7878e712120e0a8583733,Conservative
4125d93bae3fd09c1e2c8516c9ad0f82,Conservative
78dd6eb3deca1644b4c80c48f116f247,Conservative
c7cfcaea93a56bc6af1b7e66d3225757,Other
ea66fa454d49a2c3e2b6306b03610bab,Conservative
17f5fe44c2dc36f5e6a5a0520204071b,Labour
eddfe3bcc932d35c189ce3ce0169fdbb,Labour
c4de3e9974a494ff9f5061c4d5a32a6a,Other
4cce507f12fcd22383fa7c7505f57672,Conservative
74a1fa0f7d3eb2c48874a2aaab168e0c,Conservative
39a8217ec3f9d98ce86ad29bc6bb40f8,Other
d695de26f7564e2c2670645117bb948f,Conservative
aa2a9c7ff6ce4d73f5f2270d90b164ed,Conservative
431f13d9b7df6dff01fa0278ff344f5d,Conservative
7798fdaa33f67b00944695d08de90656,Conservative
50472a3f53e325629ecf3d23a5057ca5,Conservative
2677c94cc946bd788a3828099d6bcd49,Other
3795e29d6a61fe906579a6ceb7da7eec,Conservative
e9235e36cf973ab807594279bd247769,Conservative
7be80669c9b88e63ed2f16cdf914f9c7,Labour
a52521260e5c649ff6ec21c96c93eefb,Labour
194407814ebcc76ede06cbdba57d16d5,Labour
e834fcd3040a11aea3459ae5a27461fe,Other
cecad666e13e7109f9fe183282b0d414,Conservative
59e432620de141de604d0ad21489a7c8,Conservative
90ca71c2ad9fa1f48c0938ab8098b9e2,Conservative
1fd1b04faab05f699b5be2e424e38bdd,Conservative
dd8fe20da1824a7144fcb2fdc772bb83,Labour
1a519e5a8a9d76fd29dd41d775ae77cb,Conservative
1d8c4c0b586d4f87fad7c5d532f7d799,Labour
9e902253d58c05c51cb2fadccbd862d7,Labour
3aa7edbae9b72a0faeab418c5237608c,Labour
8be3cd703fc046da1e1bb954f786b360,Conservative
0d18d6f4611c7478a6dafb0a6b6ed20c,Conservative
a54e20f49264fd8ac503ed2e007abdd6,Labour
6c225ee6325f88ec5ae17eeaa3358cec,Labour
62e0e66f13ef579249113c7e4ad2a956,Labour
de7668463a6808b4ee3b3f69e6d9c954,Labour
725c62c5d9536aeb9fb78cebb3bc0b26,Conservative
844f6937a6cbf4a3082e133e72f5cf39,Conservative
b9934a91bb096f55b9f07382edc507bc,Labour
567358d925089a2d7f3922d40c1588b1,Labour
8ec248c37442df2ae1fbb1cbd70828fa,Labour
2d4e92b5e5f7940ecf5141f8c4be4243,Conservative
f45b52ac9bd5ec76d1e0f2e5aa8675af,Conservative
f83cd7fbb645c0f37e35da84a8a4f31e,Conservative
2d9c1849b91b82e935e2bf19dd1e154d,Conservative
a9c11bab20f8a68263fe57115ff7d714,Conservative
1aaca7709095b8cc81e73a4167f4ed58,Conservative
feb5cb228cb8dbac3bbd915a211cab55,Labour
8b27d59593eb64f0b52b12733f48887d,Other
075a9e5c3a7c5f13eac9a5908007914e,Conservative
3b13893f7a9e1694e8de4fd91088e6de,Other
0c6dbeca7e79b287cae995261f6eaf0a,Labour
bee8c3217d5ddfa46299cf6e2d86afc0,Labour
683a6122ee24cfccd1ea0fb617fd09e7,Labour
58446efa06c5c01c8f5df3e45077cc86,Conservative
8663ea5e6a3434a7aac09720d02ca21b,Conservative
2e7854f9401bc64c77fdb4e1a1f2683b,Conservative
494d1d6f436430a1ecd632754d2dad73,Labour
235ae57597f2965b8fca38a6fc5b5b82,Conservative
9be759497de83678315c7f7de991afd5,Labour
b6090cd636e93a4a4574e97002734900,Conservative
06a075850c75a63d51eceb47a45debdf,Other
e17eaf074796604f5e81905a5111948f,Labour
c6dc783695f946a4a07e9bda32b5d3d0,Other
7e81861266546d8e80782a71dafe632d,Labour
575ac4e94ea45310f55163fec89180dc,Conservative
54fd2720fb52360ed21eb3104990f8dd,Labour
ca570775f8eae0ce6db8377b104b5330,Labour
1c3c663693bd1afb32ae59e5250af142,Conservative
3a1ad82025ff76b77a40058671fcc063,Labour
34aa574b9a57b3a1a5e81776cb8052b8,Conservative
f9800b615658ef6c307d0aec537df880,Conservative
e72d27d3bdf845e0f182df997a82a90d,Conservative
d35a40b9ef38e658b24c573613590c2a,Other
846a1dbe8aa350290917985d73887321,Conservative
bb3d94f327daf9b4dbfc075026972466,Conservative
190e0285db182cc5998ec672d354ba79,Conservative
a6119e29ff9b280faadd952f3138e870,Labour
b4b4c2f878eff5d31c9ffbd9fb9f3479,Labour
d79fb1a8e64ba122d7da581c2e429816,Other
b4a68f71418cf2a6f260485a54092a49,Conservative
a0641f57613a7b0952008059f5b7f35c,Conservative
610a99cc774bf0278569f6d6ffb97777,Conservative
feba04c8b55f2489ae235857b778f597,Conservative
a268318b7c41f3cce16834ab219e2908,Labour
b210cac071a262741761af0c8852d7c5,Conservative
e72a4d4ba328872755590eaf1d34be9d,Conservative
71ef20b8a693e4e2d1cdf1ebc9e4b388,Other
6f717b5663e81fab1021c91e00322e24,Conservative
8b3f168d8e4bf9801d6eb57fbbe6e97a,Labour
600d093913e683a3b11fe7330c2208e9,Labour
a50585eabb1128a1bd1d392184672adb,Conservative
017ca478b3c9f532ba186bbd55cb9e92,Labour
e3f941dbdc910bf5036e36ef5a3cf765,Conservative
4cad597ea5cd89645841c362ccc108f0,Conservative
d3b15e7ea19c116f8877207ee28843ef,Other
2cf159160c3f116f9c49b665c86d14db,Conservative
9f49e8c4f77aa92b2c842ae456147836,Conservative
3da5947c1701396e1d6c184f3da9f65f,Conservative
88558f0524a0504186bdb449956e44aa,Labour
ca1db6dbee7cc4386fb46e7a70968630,Labour
def109f89c5d44b67068b1b4d7e83b6f,Labour
9b178dae93eb8b80a2bcc2b868405ab5,Labour
d971043244d8d2e19607670496bd240c,Conservative
993d838b763bb6e77c2b02a90f70927d,Conservative
ba2736b5d77c08ab0b76c21e4cd4c569,Conservative
cab67380e05d6f4b7c05affbd9f2378f,Conservative
57b489ea1e3ace1cbf34e4ee2ab1e74d,Conservative
4825751304fb97ef333d7396680f956e,Labour
ff213e889d8ddabfecbdd5c3252ebdb1,Labour
e65b3795d06ed739d4ab9bb20d6e5f3e,Conservative
73c75f0daf91c85b602f651500b151f8,Labour
19c054c2532d0e05cbd4451ae32b43cd,Labour
9dacc3e50c5ab3177a22a3d27fc500d9,Conservative
dc7e93f32b3083f13ad7fe95f4966d93,Conservative
99d7288a6e9a5ce6088f776b6688685b,Conservative
98e3f5b8120037817351b379c5e22601,Conservative
ea54844d261bb210419365b8f93e0376,Conservative
6727dc4669aab9d6dccf4b7a95b922f2,Conservative
7f7ae36323e449c3bffe2ba542131249,Other
fa90a755d617c0ba232df27be962e098,Labour
5951daaeb462b67c3b95388b742dd719,Conservative
fa3cd0af7bedeb51b713978041d9637f,Conservative
66a1ddbf45b75a9d40a073b66560bcf4,Labour
4555b7a68a2385fe7cadcb99cdd51072,Labour
0b71920a659e369b087e4eb57ecab616,Conservative
ac163970f88e474f688ed3ecbd99709c,Labour
b06ed684eeaf8cccc7502c3e267bc75e,Labour
028d45f2819d7f0c75ea208cb502f53e,Conservative
d67d034b596097534f28822fd27b5246,Conservative
85d52d00ca96197a81d5e280090fb07c,Conservative
45ef7214d0b83242c7459f040acdb690,Conservative
425c4a0108f9535b2a78302f863a3b7c,Conservative
cfd0e0dc638bf4c5ff58f008c116fb99,Conservative
55844dae8c5068f3e6194cd53c4e5d15,Conservative
382488b4d71cf1db68641217a912843f,Labour
dbfd26c6cc7d1e369897b8525aa1cd7e,Labour
cde4d2484c89f29693ca78605148bb4d,Conservative
cae120afc9fda7ccb696a5510ddd45ea,Conservative
c598f218111d11d2d06e6da8c28d1a53,Other
5d46a5f49c23bbdd87a34b739d771d68,Conservative
6b796df719ef0abe6702a072317d5213,Conservative
adde803912a293ba9c57e4c454f69782,Conservative
454487a59417c2aff3f0bff407a28ae9,Labour
6078123d763f86871a2943c844d318e8,Conservative
eca65f404729c4da356b2ec36ab14b25,Labour
f8d70f3a1d1b645b6d45e8b60af6be5a,Labour
058f06089e42031d74df557e792c77ca,Labour
a7d4c5e52848263151f75565644e7367,Conservative
8d5cb8c6c47be6c934dda1d71e68421f,Labour
f7c1735742fa958223b028f1d38612b7,Other
48503ae76db889fbde04dc3d052b02f7,Labour
2c1af47750c3cb41ac573d52e88e39ef,Other
2439090f7d0cc0b30d899a13759cee20,Labour
9fb5d35925f92108927424d36a8f6544,Labour
7c4d515800a6d198b42d8467de07bec7,Conservative
9e38700066a71c92fe4edc98a85f3727,Conservative
d5b5c4cff1e0908f6f12c3d6ee4914fb,Conservative
f26c7b6964233266d5b3712c924fb0ae,Labour
cf25aba857c384f8995c4b47046b8ea5,Labour
9892a4296380361dd94b997f088a4eae,Labour
7581fef2069afaf1907a9c909f99b0c0,Conservative
6b5e52bd407e2f68285d6b5ed015350c,Labour
406a47d04c666f1d6dd5ec49ffac1a8c,Conservative
ea268065584ccbb38b46f49aa0e098a0,Labour
56b771e9405c11f2938abe54054fe692,Labour
accc56f27a7b52aaf8832e43d601c136,Labour
0eb58f65e7b9e29aa0eef5160f18072a,Labour
4b8d5ca0cc07a812b31ace442e431913,Conservative
c4093823864f0ceb5747977245d1ad57,Labour
81071218abff2412476d31df9fd8986e,Labour
bd82782f35f2c3a8e8890d3717cd0d9f,Labour
97c7e1f83ec7145796e0afb9c488795d,Conservative
3e996033e471aa82a5df4014fab5c744,Labour
87323e1dcadc506cdb19aaf95c45b98f,Conservative
7880842bc431ee2912ebcac866dc7ba5,Other
0e202395e3435588736c05f1e7d51ff4,Labour
d65ae7bc5ef750691bbe73843a0b99ad,Labour
9a2a03e4f50a44407ce69f54aab2cd9f,Other
a3dba348814f0fb3b3ad44792c8786cb,Conservative
11bf946eb9cea00d0219ced02accddcd,Conservative
d8cc98f44b1470fc380eb0c06e0be54e,Labour
2a93a5981257c565cd5b9fea49c0bba6,Conservative
acab87ff9a7e0fd48bc39c285d349926,Conservative
9fff763ce5242d99082f95c23c6145b6,Conservative
44cb0a037c592b5f7ea4f961431e86b7,Conservative
30cd1e1f9272a9cd57b0505c650b79b7,Conservative
50b3d013746438bc5fbd086e31032a7b,Labour
e6825c80c0d078f0b6cc0e86d9393b99,Conservative
9d0ce1bfa3957c6712fbe91a4e3b1be4,Other
70e5bed681e59f6ba3e328121a247b9e,Labour
2d1acf1c2acf170f74d7175ff71158a5,Conservative
810e6007c2d59c92f48c42a5313df16d,Conservative
9d05aafa5b33141fe136c8b010991efd,Labour
7911dfb42f3cc3fd3a220bb35d19df5e,Other
91ac307b4b81bed3b91b666d413828d7,Conservative
63b44e6fcf9ba1b0ffba7b7616d0db30,Labour
15bb359a527c3f4f1610b94e6fc48cc8,Labour
1489f153cdb7d0ae9d58aae7e90b2f18,Conservative
24f66a32c29c34b97269cc41a36a350d,Labour
5a6ca3e19097bc081d4f683ad7f60717,Conservative
8f5e542c155e1dd1403908bf7302e1d8,Labour
f6adcac9940582bfeedcdac3f5ba79ef,Conservative
8a0cd50ecce34cfd150d3d512ccf42cf,Conservative
01f11b1dc7251b4dad589e664e28aaf6,Labour
bffe892cfac8bbb550f2f3b333f3f479,Other
585a645d1d6af963f8ced33c65737029,Labour
6dd1bb0d477f7a5a0ce3e77b030b64b8,Other
b1e4f26678c34e6dea383d9f125bca13,Conservative
4f5a5f6d47424d17fcbfdd0ecc072ec1,Conservative
bc3637bd47516111ea4e45d48458c38c,Other
5cb56b879f39d75597e9270137535d20,Conservative
f6b509a8ee672eb710b745aaf84f3d06,Labour
20968a6a04de15fda6d3f1614788c01e,Labour
366b5cc703fdd013114076a52cb5436c,Labour
abad3d4750d826ed7e94da592714b03b,Labour
125996c7bee6944f3ca0bbaa185965b1,Conservative
e0e5f411a898c7ad6eacd78cd9132a51,Conservative
091af7417ca92c0d6adc2c743933a71f,Labour
8c7d44deb118fb83dcbfcbed1069a7dc,Conservative
bd8ccf7a72b695c2392b5adaf3e78a58,Conservative
9490a766b77690d91c1d8b8c39f99735,Labour
6dcfff2b73388f6307994658463a9341,Labour
e6d967b53c26ad678215ff31035dda9c,Conservative
fd8d6e251e35379dd8e7de237152e709,Labour
b4719f667d9a9b0bb2f7da9db2b338c1,Conservative
0135f4c0debb4d5179d86f41233d688c,Labour
220dfcacf09a7b887d0c0798ae8e2fcb,Other
921e327e7bdb82018ee843bb0c3abcc9,Labour
b6b83854d065d89bade1849a57fcb77f,Labour
4f297713fc9ea0c049fede338839b2e0,Conservative
c95045759e2299dc0a5a0a9139c5b76c,Conservative
2141b00f885a9e6f54a0a94fa09ff771,Other
6c543e1c32680240682ad133418260a5,Conservative
5ea10857a075d06c532f0ee42ddecef3,Labour
985c8dcf9daca45d6cedfa46f8719cd7,Conservative
c79bc084f763f2ef25c48091e3991d13,Conservative
197bb0cb279d54c6be344bd9c82f7850,Labour
d0b238f9294464fa51f0e4269f38c796,Other
6fcf3ef0150d424b72f305a906a42757,Conservative
55877729ecf1c48b05d2bf7ddde416f4,Other
c662081bdc16cd6f124c98b3c6dfd5e4,Labour
0d7da9744c955117cc97902955bd0909,Conservative
659f7811510c2a2b265a09a56095c702,Other
1e43ba3b64c598f01ea2f10e5a924d39,Labour
f4aa1d87980579e353ebac0cccf3ed5e,Conservative
5e9280d132939bc2a822638cf586d283,Labour
011696c003ed2b4855c7142a511b5aff,Conservative
9901ccbc2f2fdb828ee55dc290d403fe,Conservative
775d43db5ba7c26ace5162e82aed780f,Conservative
6fcb92a87bde589b837e3e710be88a5d,Labour
60934ec9cb9aeefef74fa56dbd32d6fb,Conservative
37e1d6163675dff4585eccab7b5c22ff,Labour
ed60e3b00551fe99940cd3feb60159a9,Conservative
cfe0856b118a6f5ceede84e2d91b9aa4,Other
ad06575c4559c36f217d70400743723f,Conservative
bb1b82a1caa7baf3a8e2d06a8d33f305,Conservative
828141e83bfd4841d7ed45c9601e3860,Conservative
d81fa9b7b66df8016abe177617fd2c46,Labour
6705b42c00c2b5ea4ba80c7057b462a2,Conservative
8d3f7992bf5694173d7bf9014a2ddf81,Labour
2ddaeb2e4f41bad828b62774f985a46a,Conservative
8fe55e839dc8ee24a21c2a627a8adf63,Conservative
325a2ef61d4dece35233822ebda60e8a,Labour
9c437795070131459259f4d13691b626,Labour
d9a4462c877b3b942b67175d65c886d9,Labour
988bd81f55fa96ab6cead41be2550afd,Labour
12ba6e07b34287c716987c90eb36e91c,Other
3ade34793398cb3188f791d120ed1276,Conservative
3cbd77abf375f7c7179eed0ff50ae29f,Conservative
5ad64fdebab54dbd77eba2c7da3fe3c5,Labour
3ae0658fa9df9adad60997b9cf4c6bb0,Other
703a1473ba8e1db98938913f38997817,Conservative
1d3d2d1b7d5e20906a0283d5bfc61254,Conservative
32d01a1b05eaa8d576fa65a7438b2e35,Labour
d8d389044187c15e14351d4bb816a83d,Labour
41bf9550918632df5fbd928c04925275,Other
9a0a5366fbd9c488be50bdcd35bdc0b9,Conservative
18e9b24103790e60902704af43b56161,Conservative
0c70ce38e9aa2545dd01abcd30d77b03,Other
e897f129206e00122cfe69166ac2951c,Labour
170fe1ab55b9f0599fff2f7f0bee7bb5,Conservative
5f32cf15baeb557ebbeacc9e04b18cd6,Conservative
90f1f8b7792fcb071e8a1564a2ba4737,Conservative
c062d4d1faf1313fe04c0236fa2c2d1b,Conservative
da7d545eea9593816859da7183594d8b,Labour
57a7cd4a1791a7349e7a4bf006142788,Conservative
c69f64048a1aeb60bc65dd023ea2cebd,Labour
97361f0fcc1168657750379acf712da6,Labour
4fc8b45cdd22b73a0823549d3f5a3c7d,Conservative
018fbe6c43ba4bbed4089f01c1978e20,Labour
1c6ef63ab07b1279ecd6b3874dc51eb9,Conservative
57f4b8b377affb06af92a0307671f850,Conservative
6e0f96de3dd228b655d9119cabdbaaaa,Conservative
bd196d5b9541c626925892bdd2188530,Labour
4aafba3cd8cc4440bfbd40e1b488fadb,Labour
d165ab980b419cae12cc9ece7313c26d,Labour
420198f734ae8b989159d53d9d799647,Other
2797c8b92b13902c5d52bf011cb55b34,Labour
25f29ee18a077efc202a64bdaba5b901,Labour
48e00e5756c316bdc294745dff6809a0,Labour
22b6cc807fb1acf02d6465fe053c81d9,Conservative
1714726c817af50457d810aae9d27a2e,Conservative
ed304a4c7dba0e124333280db2dac760,Labour
4eb95127c73e9d0c83726884f31f0a90,Conservative
80e9a3f52b09c1a71e4103435fbab35d,Labour
15327f1eb861a54e01e52926ee5e6c11,Labour
b727b8e1919d9d2910b180437e97cbb5,Labour
2782f9ada58f4a9e79457e5f11b7904b,Labour
e413a875f6dfaa01defccbbadb098100,Labour
05b7c4d3c436e31bf66dfc53b119f6fa,Other
23a91fcd01d0ad377c03505dc9ca4464,Conservative
44ed4229359ffc176ba031b2cc12d878,Labour
0638827ac5bb58373a6af1a3f366f311,Labour
1744f24851f0b54ae0022ff8a3a79e83,Conservative
74ed337e840f8dd1937b56fc583d904c,Other
047ff451e3710ef5d1d715552cc21e48,Labour
9fcfb49b43d2fd962c82a2483f2fdbf8,Conservative
52f1d78bab088da021c87fabd1c7355e,Conservative
0b6732c641105df88a4d126a4cdf98c6,Labour
038906e111abca13dce4c77d419e4f21,Conservative
83eea3efc3ac53740f487147395404f0,Conservative
ae4bc16a3bc6054795b42f90cc09d886,Labour
3c676ba8528d03324a65e91cd34158d2,Conservative
7696d41418722c39eae8df2522c2770c,Conservative
6fa41cb3aafb15796b3cddf2a9a20aea,Other
dc6798d402255a73be4a0d48d12db848,Other
4a778f068987cf01d6743d19d0bbee3b,Other
102a9ca7b52e6a693c7ec7ba62e93880,Conservative
958c760ab359ad08b41ca5fe9a4cbb1e,Labour
87a5d54f74332ea13256d00210667fc2,Conservative
96f956ed63d9436e32ae1d2ac25f7742,Labour
95f04e718ad96a56f0a8b18f1999394a,Labour
e7dc0197c6a7ae0aae442951b61fb522,Conservative
7cf9c38e39979798187bba54d339e6c7,Conservative
fd3753e8e090c3da6b36bebcc39aa4b8,Conservative
b560fe6bc953408e758bc26faa8c5033,Labour
faf152e3645e054a989d4459f4d610cc,Labour
97ff1ea4178d3c62d50e41ce0dae5269,Labour
6ba13f7544750cd81809eb83d296112a,Conservative
ad9103e66065dedc25849f5e61333bc1,Labour
9ff95508c2b8e1efdee0986f4bd6c981,Conservative
e43d51e23d3b01cf28f345402f8884eb,Conservative
8b41260b4e017f3c79860eb3e00db918,Conservative
9a3713ed8da00c4c051a0efda4ad8d37,Labour
9ac25dc9d15f97b284c1c72101e0510c,Conservative
06def948e82b29b5f2c5ecb4b24c95b9,Conservative
8ffc4f27596a45e54d0d0ebbc7b0ab5a,Conservative
61d3b4b8e8f9f45f83939b37aaba96a9,Conservative
7812d18c11eba4daf3953e61cffd4028,Conservative
78743d75a427b904f2b22dab35604f2e,Labour
7b87ef7df67c1032666582a919ddc36a,Labour
b3bf542498307dfc589ae34e956f0a2c,Conservative
38cd6a7529500153f54b3c5812522159,Labour
8e2586cae5f642702013dd229733b1f6,Other
d182d9f52d4122965222421f2e250b9d,Labour
6a14b6d04a0c640405c7a4359e6303bf,Conservative
414c0c557b0ba7ceb0818684f980dd81,Conservative
a87a57faeec30420241581e84443f107,Conservative
7dc1dd6eb172db9d6488ab177209c109,Labour
c1c0d3c043157be41af9312a56838436,Labour
90678ba3a841c6adae82177eeeb710fe,Conservative
ad57477d656e51010c2c5f7ba47498bf,Other
e8a97ec17e0a36b709bbae017b4be2e1,Conservative
627fd9aa74f730952e5ab4798be9cadb,Labour
907ee68e550f498a93ec82d228135c00,Labour
0a9f8869f67df8e139da7b79b819841c,Labour
87c63427171dff0a2e21daa4ff7d5951,Labour
31ea00bd1017bcbc7ac00b04e82e416e,Labour
af12a8015c4ca1f59ed7f9c37dd1e6b8,Labour
4860aea9df4d5eb44364c87650dcda32,Labour
ba4f26bf14712500c2e93fa09efb7675,Conservative
4ca744847424f1291003f8a808590261,Labour
406d9039175633689034b6a897f01a0d,Conservative
f6522ba75efc9a5e5f4d5d209150dff1,Labour
54f2b743143028fa7771678eade6abcc,Labour
46798bc0a906e87b0d98c45849f0a18b,Conservative
12449f59fc7668d8c5e64b0dac1f1b35,Labour
6a90822995f488ff8c6e06fbeff0b9dd,Conservative
3ec8852380fafc54265275976cc50a9b,Conservative
0e921d733f96aa00dba33491a4a6e52f,Labour
2122d740d1771863ec4b1eff9d42541c,Conservative
6ecd4196f41af559d391bf8cc237873b,Labour
0a2adbff801d021bc875c83e9683e51b,Other
3dd1808ac3c1a4889279452144646d2d,Other
aeede19ed2e849874478326c3892db8c,Labour
0fdc76a5a79adea66c229b1cc10a4902,Other
c65734e68f7c8aad87bb5a0ead17dc8e,Conservative
3c31ef9a3c6b7a8579842a6278e6bffb,Conservative
78db4ba2f09a428b733128650c88546e,Conservative
0ce5a8b75cda225746b16f3528cbeed7,Conservative
5855a7b64dc4a80ed7ce7ece567c8018,Conservative
94a5a7cad4daf38002753be556ab5fcc,Labour
aeb091610904bf6111007f73a5208338,Other
da4a422201ef9fc89032900b711ee17a,Labour
6e9c5a6734985c4b7274c67a8f0cd965,Labour
0b5e15a8c86d4dc63c637b940de06dbb,Labour
ec9b2c4699c82367a388b3d5dda3dd82,Conservative
d9fcb5767fe13d70da64b111372bc2f9,Conservative
27bc0ad0cf5d3257ec48d3205c1244c7,Labour
c233da1245f8cd83c73743528da2ee30,Conservative
7170cb812648bf36cdc97fbb172f22b3,Conservative
cf93eb3a631e167fe2935ab23ccd45b2,Labour
bcf26b85fc23daebe025a874f97c5341,Labour
cd08e8e330c70c0b76703bb6ed98b731,Conservative
0b63afb6fcccc4ae8a76a94340c3ff3d,Labour
5d2a76786e20c7a3bcbff7766b2c6583,Labour
74d201de2267bc05f47b39819d9f332d,Labour
645284b109fa26b453fbe52d5c4a6cc8,Labour
243fd04242e8123c894cb3b3ab7d5867,Conservative
583d160731fbe4190f3b881819433405,Conservative
a40807bef214b9f2b0c221269d6acab9,Labour
c5116a04beebe9732a79db3192fe3ccd,Conservative
f4999f52faf19d7503943cabdc505557,Conservative
a5d3da668de998dec041ef078d98e57e,Conservative
36cca182fc9f60c30240f5eacf3cab43,Conservative
aaed9d1698cafe16f17670f3bdddf775,Conservative
b42361e65713e74410d6ae7002959c43,Labour
3c6a0e133b2289c79610626d21520385,Conservative
bffac903715b0bef293a7e30e6a71ac5,Conservative
3f6ffe62753f500ccf869f808acd03ee,Conservative
40502e78c10c13b4056ed520f7cfdedc,Labour
e1f9b39289e1893622852cf8de6e14db,Conservative
1ec4aec60cc95200ed096b022c1342df,Labour
a9a5fdefe09a44ec73142a00f326cab5,Labour
7f09eed2bbc5f2c15db034f10723be6e,Conservative
08041638db619a14de9d43529c0c9359,Labour
1ec5254615034273183546334da2c821,Labour
6fd4b38b6aee057a65bd24d989c16758,Conservative
84eb2c6ef75935dbdf735f7743f85239,Labour
fb8dd5f2a4954d0039928a53957d90d5,Other
c6eb7115240fdd3b5641d3a6b3bf4392,Labour
88d935b0c93146a93fb7a0dc591843e3,Other
66fd77ce4ff245b6b559189d2cd06b4c,Labour
0b767750805cbe01dbf150a73bc880b7,Labour
6de863438e54f17899d15b079dd63d98,Labour
1037bcf3dffef961d3ca89e47136cde3,Conservative
573c233e4745195e99b76e1b73d9d7e8,Conservative
fba81b026cb2db001a2ab227444d8b3a,Other
2d8a98d6379548130813ce9564ec83bc,Conservative
5174b2cbdca2b1353501e76fed5b83bd,Labour
40b85fa1d57924bad72d942312fc5b95,Conservative
1ca88cca0ff8cab054674a10943a6990,Other
621272faebbcac69b5725fadd80fb651,Conservative
0fb769e708c82cbbdbc89c930b257f48,Labour
